Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness
71048,1038.979,396.1093553,232.8322077,1.701265299,0.809007878,NA,300.7675567,0.808650125,0.970614353,NA,0.75930435
71054,1020.761,404.5474784,NA,1.792324294,0.829884823,71910,300.7802564,0.794449786,0.988096231,NA,0.743498038
71054,1038.906,399.2912621,231.6237724,1.72387859,0.814554342,NA,300.7802564,NA,0.968988654,NA,0.753285346
71092,1025.404,397.0743498,230.4950186,1.722702521,0.814272171,NA,300.8606749,0.719438148,0.984299283,NA,0.757693553
71126,1037.583,403.7911097,225.481344,1.790796092,0.829564526,NA,300.9326102,0.738465053,0.990185296,NA,0.745268043
71128,1041.841,397.15082,232.5928973,1.707493327,0.810561284,NA,300.9368411,0.707994904,0.968874722,NA,0.757739443
71156,1023.316,388.469527,234.1431002,1.659111572,0.797943527,NA,300.9960682,0.777814215,0.991403453,0.85388987,0.77482543
71161,1037.077,407.7629739,NA,1.822608076,0.836042748,NA,301.0066432,0.781868723,0.985322829,0.83143806,0.738190229
71167,1037.115,407.9825068,223.5718801,1.824838198,0.8364824,NA,301.0193327,NA,0.988677725,NA,0.737824117
NA,1008.893,386.8971528,236.9260366,1.632987064,0.790567644,NA,301.0383661,0.823386509,0.986938074,0.878725489,0.778083695
71184,1061.63,NA,NA,1.920424191,0.853728565,NA,301.0552835,0.803612554,0.98674799,NA,0.71824458
NA,1045.404,402.7038224,228.8228748,1.759893204,0.822879238,NA,301.0764291,NA,0.980147585,NA,0.747637376
71197,1042.332,408.8520872,NA,1.830168671,0.837525835,NA,301.0827725,0.718160544,0.988078717,NA,0.736410017
NA,1024.261,397.9936478,229.7154394,1.732550711,0.81661435,NA,301.1060303,0.748541454,0.985782515,NA,0.75655989
NA,1036.16,394.0272885,231.4545246,1.702396137,0.809291423,NA,301.1757932,0.756771973,0.985230054,0.833846721,0.764352627
71249,1039.665,400.0629091,228.2152696,1.753006754,0.821333402,72111,301.192703,0.805255425,0.988046207,NA,0.752863353
71251,1004.753,NA,NA,1.60597482,0.782480755,71954,301.1969303,0.759014839,0.990229869,0.886915418,0.787212408
71259,1009.897,377.4913807,NA,1.568932886,0.770553029,NA,301.2138389,0.72059582,0.992009244,NA,0.797935673
NA,1012.888,396.7087634,229.3353212,1.72981973,0.815969523,NA,301.2159524,0.778483018,0.991084964,0.872836361,0.759287367
71260,1017.171,386.7800965,236.4453049,1.635812125,0.791385713,NA,301.2159524,0.796699611,0.983317005,NA,0.778778316
71262,1014.354,384.5871306,238.0234175,1.615753335,0.785464785,71891,301.2201793,NA,0.991250643,NA,0.783230003
71272,1020.316,400.3815958,228.4644187,1.752489941,0.821216536,NA,301.2413133,NA,0.987201507,NA,0.752385515
71275,1020.728,398.3237848,229.5219715,1.735449474,0.817294912,NA,301.2476532,0.775841425,0.989696877,NA,0.756288388
NA,1047.026,418.5897609,218.7153973,1.913855934,0.852635995,NA,301.2561062,0.772362305,0.98916181,0.817064854,0.719692965
NA,1025.671,399.7818559,230.8930193,1.731459258,0.816357068,NA,301.2624458,0.831296357,0.994378182,0.851478307,0.75356708
NA,1049.152,NA,NA,1.849586469,0.841240308,71982,301.3258343,0.781544194,0.990692117,NA,0.733103181
71372,1020.27,400.4407141,230.5378281,1.736984847,0.817653775,NA,301.4525714,0.770223604,0.981274232,NA,0.752802002
NA,1017.404,384.4605801,239.0358608,1.608380344,0.783220939,NA,301.4758007,0.744006921,0.984565943,NA,0.784152697
71393,1015.983,393.4260594,NA,1.678058538,0.803038784,NA,301.4969168,NA,0.978348156,NA,0.766336925
71424,1006.911,NA,232.2094763,1.697993934,0.808183862,72340,301.5623671,0.788022551,0.987337573,0.88526208,0.76482323
71433,1030.846,NA,221.7943565,1.865155777,0.84412384,72292,301.5813661,0.682772266,0.988117634,0.844736332,0.729019094
71433,1014.513,396.1442929,NA,1.708270722,0.810753784,NA,301.5813661,0.739648156,0.988062963,NA,0.76129171
71467,1046.223,397.8668367,232.0161155,1.714824144,0.812364372,NA,301.6531295,0.771223845,0.976111779,0.820477903,0.758176107
71468,1024.863,405.7050301,NA,1.793297161,0.830088236,72169,301.6552399,0.786486189,0.990286688,NA,0.743533399
71492,1045.688,403.9154676,228.2627449,1.769519891,0.825005266,NA,301.7058858,0.73874451,0.975334243,NA,0.746953038
71534,1016.281,393.7913059,NA,1.691154846,0.806442947,NA,301.7944956,0.753655864,0.991146274,NA,0.766381815
71538,1047.25,413.0462106,223.8632581,1.845082637,0.840390646,NA,301.8029333,0.787412495,0.975948486,NA,0.730675952
71540,1034.456,401.2763801,231.4388537,1.733833251,0.816915952,72721,301.8071521,NA,0.983759849,0.840107291,0.752117909
NA,1024.667,404.2473611,NA,1.77113917,0.825358945,NA,301.8071521,NA,0.979651083,0.856235639,0.746590284
71544,1034.654,407.0116681,226.1256515,1.799935856,0.831466191,72741,301.8155894,0.79071618,0.983544356,NA,0.741540386
71598,1026.517,NA,NA,1.66024842,0.798255109,NA,301.9294701,0.776079605,0.981735911,NA,0.770321811
71641,1019.09,386.1907649,NA,1.622475822,0.787478593,72827,302.0201222,0.771411651,0.983714831,0.86685493,0.782049054
71648,1031.647,402.7510088,NA,1.757807892,0.82241336,NA,302.034877,0.706065533,0.978677485,NA,0.749929536
71658,1057.001,417.3026137,NA,1.888168505,0.848238927,NA,302.0559539,0.742885578,0.985965492,0.805979045,0.723829528
NA,1054.534,422.650982,NA,1.932436241,0.855694396,NA,302.0981034,0.633086027,0.978392323,NA,0.714769671
NA,1029.327,NA,NA,1.680932875,0.803793982,NA,302.1044253,0.780260809,0.991191681,NA,0.770642786
NA,1025.391,NA,235.5206911,1.653291867,0.796336477,NA,302.1297117,0.798505302,0.990878056,0.856855553,0.775916237
71703,1049.125,406.8727219,NA,1.790354085,0.829471709,NA,302.150782,NA,0.975577567,0.818639542,0.742617447
NA,1034.701,409.3662269,NA,1.793880654,0.830210054,NA,302.1865982,0.757787076,0.978671725,NA,0.738181556
71764,1021.427,396.2894506,232.0263361,1.707950301,0.810674479,NA,302.2792793,0.705227987,0.98851208,NA,0.762773975
NA,1026.734,400.300318,NA,1.730637681,0.816163028,NA,302.3087628,0.778047564,0.977981851,0.855628673,0.755204903
71782,1024.023,401.4478656,230.8044774,1.739341759,0.818202502,73091,302.3171861,0.749681462,0.982090818,NA,0.753067115
71786,1035.26,398.2697223,231.9837332,1.716800212,0.81284578,NA,302.3256092,0.79074276,0.983585443,0.841687253,0.759097647
71795,1062.443,425.8795882,NA,1.976072674,0.862501642,72633,302.3445603,0.737948402,0.988462545,NA,0.709929681
71810,1055.735,385.0461833,246.3794294,1.562817903,0.768483326,NA,302.3761428,NA,0.954615548,NA,0.785298377
71826,1033.615,399.2830779,230.5615234,1.731785391,0.816434005,72664,302.4098271,0.737743814,0.988467467,0.844838971,0.757382028
71843,1033.778,397.490051,232.6813454,1.708302186,0.810761569,72647,302.4456127,0.796256068,0.988932785,NA,0.76088851
NA,1030.076,394.0627801,234.5134217,1.68034212,0.803639142,NA,302.4624514,0.756222833,0.984381636,0.850950198,0.767548895
NA,1046.04,402.6695608,NA,1.752389893,0.821193899,NA,302.466661,0.778101447,0.981249829,NA,0.751153527
NA,1035.64,407.2761052,NA,1.789432622,0.829277958,73133,302.4771846,0.766362715,0.98256601,0.841913275,0.742683356
71879,1021.137,NA,233.7264399,1.696644161,0.807842235,72910,302.5213798,0.779142368,0.985859279,NA,0.762882165
71882,1040.314,408.8236069,226.3429463,1.806213154,0.832753117,73208,302.5276929,NA,0.981887225,0.83464372,0.739995655
71888,1066.122,420.6446876,218.6814731,1.923549726,0.854244058,NA,302.5403186,0.811413608,0.990492987,NA,0.719230095
NA,1036.972,392.3252891,NA,1.670139055,0.800934078,NA,302.6265805,0.695671938,0.985301773,0.840581499,0.771366488
71942,1028.174,398.7268526,231.2279045,1.72438899,0.814676591,NA,302.6539267,NA,0.987386942,NA,0.759050775
71943,1040.514,392.5296883,NA,1.665144429,0.799588326,NA,302.6560301,NA,0.982210633,0.83503091,0.771039845
71965,1034.185,NA,226.0930892,1.807982851,0.833113152,NA,302.7023023,0.733977236,0.98636239,NA,0.74051546
71966,1043.71,NA,NA,1.795944448,0.830639824,NA,302.7044054,0.805204977,0.989019446,NA,0.74341173
71968,1016.094,387.0887561,NA,1.624838628,0.788179263,NA,302.7086116,0.834798747,0.991567925,NA,0.782013445
NA,1040.987,390.9669663,236.0461934,1.656315489,0.797173936,NA,302.7128178,0.780128775,0.984218588,NA,0.774266994
71977,1034.818,NA,231.3987532,1.72119772,0.813910141,72900,302.7275387,0.790061798,0.98733882,0.844647803,0.760081484
71997,1035.853,398.0589466,233.533026,1.704508152,0.809819213,NA,302.7695947,0.690817501,0.974644646,NA,0.760614972
72004,1043.647,403.2141809,NA,1.753026992,0.821337976,NA,302.784313,0.704760786,0.978434863,NA,0.750926746
72026,1022.019,NA,NA,1.626801483,0.78875854,NA,302.8305656,0.749521312,0.976385425,NA,0.778922283
NA,1049.221,407.5562343,NA,1.793825629,0.830198572,NA,302.8494851,0.686852217,0.986253919,NA,0.743086376
NA,1058.429,417.1161631,220.9535069,1.887800601,0.848174475,NA,302.8515872,0.792824125,0.989954237,0.808045828,0.726060541
72058,1035.943,397.7170239,233.4102154,1.703940092,0.809677482,NA,302.8978295,0.764541114,0.977402203,NA,0.761591311
NA,1013.657,399.9968058,230.5185863,1.735204142,0.817237468,72541,302.902033,0.694266473,0.993369267,0.881296558,0.75726113
72067,1021.302,398.3836508,231.581587,1.720273429,0.813687221,NA,302.9167448,0.712948765,0.987909361,NA,0.760364398
72077,1063.4,414.8326379,NA,1.846044589,0.840572716,NA,302.9377604,0.759184748,0.974066166,NA,0.73026501
NA,1024.342,392.0725182,NA,1.663746346,0.799209045,72907,302.9482676,0.800377526,0.988684214,NA,0.77268427
72094,1020.532,398.4841287,233.3607701,1.707588334,0.810584827,NA,302.9734836,NA,0.983775228,NA,0.760315058
72095,1027.916,384.5683453,241.6505206,1.591423616,0.777916062,73760,302.9755848,0.770138763,0.97742679,NA,0.787832874
NA,1055.7,414.8341238,224.0614333,1.851430287,0.841586117,73111,302.9986974,0.810963403,0.986253779,NA,0.730409289
72106,1031.093,401.4494944,231.0052885,1.737836813,0.817852426,NA,302.9986974,0.724799968,0.98287942,NA,0.754761686
NA,1045.819,420.2636617,221.4410505,1.897857966,0.849921197,73362,303.0155054,0.814773806,0.982988468,NA,0.721012862
72142,1049.218,412.0316276,NA,1.832308025,0.837941691,NA,303.0743263,0.813692759,0.990077541,0.823505638,0.735560831
72182,1024.349,393.577237,NA,1.68269644,0.804255074,NA,303.1583362,NA,0.991129785,NA,0.770263897
72205,1061.352,414.1424338,223.9893148,1.848938348,0.841118473,73083,303.2066314,0.705733443,0.987986262,NA,0.732131283
72214,1065.469,432.4288659,NA,2.008073714,0.867182952,73763,303.2255274,0.798209351,0.979000312,NA,0.701214816
NA,1022.963,390.621169,NA,1.651348126,0.795795215,NA,303.2990008,0.757787754,0.987736855,NA,0.776453057
72313,1010.401,383.6957949,NA,1.58998054,0.777455043,NA,303.433306,0.764189925,0.990575472,NA,0.790817387
72318,1038.352,399.2766927,232.7000454,1.71584278,0.812612775,NA,303.4437961,NA,0.987357326,0.842882551,0.759983745
72336,1040.413,403.3739058,232.2883703,1.736522174,0.817545751,NA,303.4815574,0.747272727,0.98014932,0.839755416,0.752357932
72372,1056.51,412.9624615,225.8448645,1.8285227,0.83720475,NA,303.557066,0.78874406,0.990800066,NA,0.735071815
NA,1019.023,NA,237.292022,1.650053591,0.795433467,73141,303.6032009,0.811137255,0.98978685,NA,0.775398862
72404,1074.953,424.6557136,220.869683,1.922652796,0.854096417,74367,303.624169,0.755656675,0.973603883,NA,0.714989012
72431,1010.003,378.8942069,244.5432033,1.549395778,0.763833887,73434,303.6807756,NA,0.986341477,0.892255056,0.801492264
72464,1020.117,385.2464013,241.9811373,1.59205137,0.778116134,NA,303.7499471,0.797561002,0.9834962,NA,0.788456287
72465,1027.436,398.7005143,233.0421625,1.710851419,0.811390615,73476,303.752043,0.816442647,0.986240405,0.862638035,0.761855157
72477,1038.598,388.0337684,240.6997532,1.612107047,0.784359749,73544,303.7771922,0.808173506,0.985491678,NA,0.782862774
NA,1022.607,402.4616043,NA,1.739974469,0.818349366,NA,303.789766,0.794978942,0.988004853,0.871020751,0.754829188
72490,1057.572,414.9734282,226.718808,1.830344081,0.837559995,NA,303.8044348,0.787934783,0.970726873,NA,0.732105755
72492,1053.122,411.5200264,227.0045175,1.812827476,0.834092586,NA,303.8086257,0.743942613,0.976428437,NA,0.738259638
72503,1048.874,NA,229.4829452,1.785528115,0.828453137,NA,303.831675,0.697915965,0.975197385,0.82816944,0.741508169
NA,1015.95,388.0336155,240.4833943,1.613556797,0.784800191,NA,303.8882429,NA,0.983497634,NA,0.78314927
72532,1045.026,402.9851287,NA,1.706097793,0.810214944,NA,303.8924327,0.77412056,0.964264823,NA,0.754103343
72543,1046.539,402.4939348,NA,1.735396005,0.817282395,NA,303.9154756,0.751647464,0.984474873,0.83232807,0.755080883
72546,1026.063,378.8428222,246.1145886,1.539294458,0.760234904,73752,303.9217597,0.777989876,0.983647901,NA,0.802237081
72553,1029.989,389.2478023,NA,1.626248025,0.788595459,NA,303.9364221,0.784831898,0.984436906,NA,0.780830156
72561,1056.868,427.2206514,217.6196084,1.963153296,0.860538993,NA,303.9531783,0.801646136,0.991229868,0.816341033,0.711466492
72568,1033.053,402.0006704,NA,1.731042919,0.816258777,NA,303.9678392,0.768029126,0.983332882,NA,0.756137642
72575,1045.603,412.2459647,NA,1.82109822,0.835744041,NA,303.9824994,0.784586113,0.985872444,0.834186711,0.737381383
72581,1058.631,406.6801865,231.0870627,1.759857007,0.822871167,74418,303.9950648,NA,0.975315112,NA,0.747503997
NA,1047.138,415.4339672,225.3779697,1.843276731,0.840047963,NA,304.0369454,0.689730192,0.982475371,NA,0.731853843
72611,1084.358,421.7584937,NA,1.906623448,0.851418201,73817,304.0578836,0.68156304,0.9836623,0.776009264,0.720928892
NA,1060.242,NA,218.7976875,1.943368727,0.857448142,73654,304.0851011,0.779110434,0.986015695,NA,0.715150102
72651,1020.566,395.6140176,NA,1.672175305,0.801478624,NA,304.1416219,0.734649921,0.982872682,NA,0.768783734
NA,1015.816,391.4185544,239.1742064,1.636541667,0.791596146,NA,304.2378924,0.78918115,0.982870045,0.885311804,0.777269981
NA,1017.465,385.5659854,241.5449444,1.596249453,0.779446739,73595,304.2588168,0.721070692,0.987933963,NA,0.789122558
72709,1068.906,418.9479312,NA,1.886671262,0.847976363,73572,304.2630015,NA,0.988269994,0.799685103,0.726254932
NA,1034.73,405.8395078,230.1383268,1.763459019,0.82367144,NA,304.273463,0.793335952,0.990222246,NA,0.749738399
72716,1030.705,408.9068457,229.8795298,1.778787551,0.827014437,NA,304.2776474,0.814061013,0.982462777,0.860143832,0.744124611
NA,1017.952,399.7244428,NA,1.718335926,0.813218567,NA,304.296477,0.746540609,0.993945441,NA,0.761265623
NA,1045.498,391.907334,238.1912833,1.645347086,0.794109664,73966,304.3173973,NA,0.983357218,0.836193706,0.776503451
72742,1050.385,408.9874325,226.7708442,1.803527407,0.832204393,NA,304.3320406,0.752415234,0.990981418,NA,0.744110983
72742,1056.484,405.3662588,230.497063,1.758661276,0.822604246,NA,304.3320406,NA,0.981143782,NA,0.750758195
72772,1029.173,407.9817327,NA,1.776463579,0.826514024,73686,304.39479,0.792102055,0.987596016,0.8633709,0.746099067
NA,1044.679,404.7696557,232.095506,1.743978859,0.819274546,NA,304.4826173,0.736097211,0.980699557,0.83841497,0.752236767
72823,1032.663,399.9634503,NA,1.715785413,0.812598799,NA,304.5014341,0.753502473,0.985292924,NA,0.761323151
NA,1041.011,405.7205268,NA,1.747843001,0.820160321,NA,304.5286119,0.677342558,0.980876966,0.844588792,0.750587145
72839,1017.763,384.6550098,243.2440353,1.581354336,0.774667036,NA,304.5348834,0.747956543,0.983898637,0.883650489,0.791709131
72848,1037.806,NA,235.1223031,1.696485389,0.807801987,NA,304.553697,0.786355786,0.984179738,0.849953453,0.763519134
72849,1034.771,396.4643369,236.4517449,1.67672409,0.80268661,74297,304.5557873,0.79046224,0.980510653,0.854958355,0.768179528
NA,1035.198,NA,231.2032794,1.748005777,0.820197485,NA,304.5557873,0.67981523,0.988118006,NA,0.753581109
72854,1032.067,400.1707754,235.7257083,1.697611933,0.808087275,NA,304.5662388,0.761943608,0.978878349,0.859503168,0.761090658
72900,1053.947,412.5586584,NA,1.80888401,0.833296022,74237,304.6623751,0.65275788,0.981990113,NA,0.738470443
72916,1030.926,399.956394,NA,1.706715488,0.810368365,NA,304.6958067,0.789518705,0.985551125,NA,0.761822567
NA,1038.417,NA,238.0192109,1.658216389,0.797697642,74613,304.7522143,0.782087984,0.977617841,NA,0.772135741
72948,1021.657,392.7992825,238.2819707,1.648464134,0.794987913,NA,304.762659,0.769899736,0.990253305,NA,0.775873767
72969,1047.623,407.6394504,NA,1.769829899,0.825073064,73840,304.8065228,0.759476675,0.988204225,NA,0.747735585
72980,1056.868,408.4822731,231.7964839,1.762245338,0.823402427,75011,304.8294966,0.785009735,0.972923971,NA,0.746249021
72993,1029.35,402.336103,233.3901899,1.723877525,0.814554087,NA,304.8566451,0.726515378,0.984157588,0.865695061,0.757716354
73020,1068.139,421.5574519,NA,1.905256817,0.851186334,73700,304.9130229,NA,0.990773406,NA,0.723301229
73025,1052.841,401.4808103,234.2697239,1.713754572,0.81210299,74786,304.9234621,0.749720234,0.976452812,0.827858003,0.759496978
73048,1044.333,NA,235.5294682,1.69275698,0.806853007,74193,304.9714778,NA,0.984567277,NA,0.764925888
73063,1054.212,405.833063,231.64152,1.751987567,0.821102821,74577,305.0027883,0.763642255,0.979698835,NA,0.751547412
NA,1034.349,405.1519478,231.638731,1.749068241,0.820439759,NA,305.0069628,0.672344302,0.987324838,0.858193172,0.752821168
73076,1043.319,407.1067509,230.3264754,1.76752043,0.824566996,73830,305.0299214,0.665646463,0.989787349,0.843626859,0.749262744
73077,1014.236,392.6693856,NA,1.653130611,0.79629166,73629,305.0320085,NA,0.992502954,NA,0.776816375
73078,1039.637,407.675898,NA,1.761513125,0.82323982,NA,305.0340956,0.689909747,0.98188805,0.849636307,0.748226954
73106,1041.578,407.7764946,NA,1.771549084,0.8254483,NA,305.0925272,0.791738867,0.983903529,0.846796959,0.748185664
NA,1051.673,406.1374795,NA,1.748328521,0.820271135,NA,305.1238253,0.785740383,0.978495343,0.830788617,0.751282117
73147,1045.027,413.9886032,NA,1.821808332,0.835884634,NA,305.1780677,0.759448067,0.986393549,NA,0.737165384
NA,1064.874,419.7248464,223.0826866,1.881476563,0.84705989,NA,305.2114428,NA,0.991341698,0.810783538,0.727170301
73178,1033.997,398.3001474,235.9828981,1.687834799,0.805588803,NA,305.2427287,0.735161744,0.989306331,NA,0.766363585
NA,1034.342,409.8222248,NA,1.785571723,0.828462384,NA,305.3490767,0.745902725,0.984737238,0.860131094,0.745076909
73236,1060.551,409.7792191,231.1191147,1.773021758,0.825768729,NA,305.3636706,0.721871211,0.98116342,0.818222399,0.745190718
NA,1042.358,404.7690061,NA,1.741611324,0.818728445,NA,305.3720096,0.709634912,0.988754337,0.84707993,0.754435258
NA,1057.406,401.8392094,236.7020073,1.697658647,0.808099091,NA,305.4074481,0.744330421,0.969097668,NA,0.760024012
73257,1055.446,415.2978813,NA,1.828641994,0.837228055,NA,305.4074481,0.775830297,0.97891361,0.826393623,0.735393706
73276,1056.912,406.2672018,NA,1.750137647,0.820683099,NA,305.4470509,NA,0.986350787,NA,0.751837829
73281,1031.646,395.5497803,238.017104,1.661854437,0.798693983,NA,305.4574718,NA,0.987388334,NA,0.772235221
73299,1042.622,408.6516884,NA,1.781176982,0.827526591,NA,305.4949842,0.715628844,0.990821596,NA,0.747568144
73304,1022.439,391.4634428,NA,1.630386623,0.789810103,NA,305.5054035,0.81792417,0.990808824,NA,0.780418732
NA,1057.08,NA,NA,1.748065803,0.820211186,NA,305.5866619,NA,0.989837508,0.824807919,0.753067359
